Product Name,Product URL,Scraped Image URL
Pleated mini skirt,https://us.sandro-paris.com/en/p/pleated-mini-skirt/MFPJU01256_0020.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw96850165/images/hi-res/Maje_MFPJU01256-0020_H_1.jpg?sw=720&sh=955
Openwork patterned maxi dress,https://us.sandro-paris.com/en/p/openwork-patterned-maxi-dress/MFPRO03640_F046.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw1f493ff5/images/hi-res/Maje_MFPRO03640-F046_H_1.jpg?sw=720&sh=955
Patterned linen shorts,https://us.sandro-paris.com/en/p/patterned-linen-shorts/MFPSH00561_F046.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw1a11f9ce/images/hi-res/Maje_MFPSH00561-F046_H_1.jpg?sw=720&sh=955
Backless tie-dye dress,https://us.sandro-paris.com/en/p/backless-tie-dye-dress/MFPRO03636_M006.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw9caf3bc2/images/hi-res/Maje_MFPRO03636-M006_H_1.jpg?sw=720&sh=955
Short satin-effect print dress,https://us.sandro-paris.com/en/p/short-satin-effect-print-dress/MFPRO03678_M005.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw4c8e933b/images/hi-res/Maje_MFPRO03678-M005_H_1.jpg?sw=720&sh=955
Satin-effect patterned shirt,https://us.sandro-paris.com/en/p/satin-effect-patterned-shirt/MFPCM00565_M005.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw2f0c00d0/images/hi-res/Maje_MFPCM00565-M005_H_1.jpg?sw=720&sh=955
Patterned satin-effect trousers,https://us.sandro-paris.com/en/p/patterned-satin-effect-trousers/MFPPA00634_M005.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwc7522d57/images/hi-res/Maje_MFPPA00634-M005_H_1.jpg?sw=720&sh=955
Satin-look patterned maxi dress,https://us.sandro-paris.com/en/p/satin-look-patterned-maxi-dress/MFPRO03654_M005.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw57048f43/images/hi-res/Maje_MFPRO03654-M005_H_1.jpg?sw=720&sh=955
T-shirt with structured shoulders,https://us.sandro-paris.com/en/p/t-shirt-with-structured-shoulders/MFPTS00847_E018.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwc1616001/images/hi-res/Maje_MFPTS00847-E018_H_1.jpg?sw=720&sh=955
Patterned shirt,https://us.sandro-paris.com/en/p/patterned-shirt/MFPCM00566_10.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw2d5fd518/images/hi-res/Maje_MFPCM00566-10_H_1.jpg?sw=720&sh=955
Patterned shorts,https://us.sandro-paris.com/en/p/patterned-shorts/MFPSH00567_10.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw21850746/images/hi-res/Maje_MFPSH00567-10_H_1.jpg?sw=720&sh=955
Long coat,https://us.sandro-paris.com/en/p/long-coat/MFPOU01176_0103.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwed7fc68b/images/hi-res/Maje_MFPOU01176-0103_H_1.jpg?sw=720&sh=955
Contrast trench coat,https://us.sandro-paris.com/en/p/contrast-trench-coat/MFPOU01194_0035.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwd406538c/images/hi-res/Maje_MFPOU01194-0035_H_1.jpg?sw=720&sh=955
Belted blazer,https://us.sandro-paris.com/en/p/belted-blazer/MFPVE00522_D026.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwa10c7680/images/hi-res/Maje_MFPVE00522-D026_H_1.jpg?sw=720&sh=955
Suit trousers,https://us.sandro-paris.com/en/p/suit-trousers/MFPPA00626_E015.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwe3630bfc/images/hi-res/Maje_MFPPA00626-E015_H_1.jpg?sw=720&sh=955
Fitted suit jacket,https://us.sandro-paris.com/en/p/fitted-suit-jacket/MFPVE00547_0856.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwe88c1c00/images/hi-res/Maje_MFPVE00547-0856_H_1.jpg?sw=720&sh=955
Woven jacket,https://us.sandro-paris.com/en/p/woven-jacket/MFPVE00553_0101.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw73f088dc/images/hi-res/Maje_MFPVE00553-0101_H_1.jpg?sw=720&sh=955
Wide-leg trousers,https://us.sandro-paris.com/en/p/wide-leg-trousers/MFPPA00584_D026.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwc5869e8a/images/hi-res/Maje_MFPPA00584-D026_H_1.jpg?sw=720&sh=955
Skort,https://us.sandro-paris.com/en/p/skort/MFPSH00525_D026.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw19c17953/images/hi-res/Maje_MFPSH00525-D026_H_1.jpg?sw=720&sh=955
Striped suit jacket,https://us.sandro-paris.com/en/p/striped-suit-jacket/MFPVE00546_0130.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwf5090192/images/hi-res/Maje_MFPVE00546-0130_H_1.jpg?sw=720&sh=955
Suit jacket,https://us.sandro-paris.com/en/p/suit-jacket/MFPVE00558_E015.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw06a1983c/images/hi-res/Maje_MFPVE00558-E015_H_1.jpg?sw=720&sh=955
High-waisted trousers,https://us.sandro-paris.com/en/p/high-waisted-trousers/MFPPA00601_0130.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw85291c51/images/hi-res/Maje_MFPPA00601-0130_H_1.jpg?sw=720&sh=955
Suit jacket,https://us.sandro-paris.com/en/p/suit-jacket/MFPVE00551_0101.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwa51bcabf/images/hi-res/Maje_MFPVE00551-0101_H_1.jpg?sw=720&sh=955
Pleated Bermuda shorts,https://us.sandro-paris.com/en/p/pleated-bermuda-shorts/MFPSH00583_0101.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw8dea7611/images/hi-res/Maje_MFPSH00583-0101_H_1.jpg?sw=720&sh=955
Wide-leg suit trousers,https://us.sandro-paris.com/en/p/wide-leg-suit-trousers/MFPPA00618_0101.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw8ed7956d/images/hi-res/Maje_MFPPA00618-0101_H_1.jpg?sw=720&sh=955
Wide-leg suit trousers,https://us.sandro-paris.com/en/p/wide-leg-suit-trousers/MFPPA00599_0856.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwab3fb835/images/hi-res/Maje_MFPPA00599-0856_H_1.jpg?sw=720&sh=955
Striped layered effect shorts,https://us.sandro-paris.com/en/p/striped-layered-effect-shorts/MFPSH00531_0130.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw9436bc87/images/hi-res/Maje_MFPSH00531-0130_H_1.jpg?sw=720&sh=955
Short floral dress,https://us.sandro-paris.com/en/p/short-floral-dress/MFPRO03700_D042.html,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwdde4210a/images/hi-res/Maje_MFPRO03700-D042_H_1.jpg?sw=720&sh=955
OVERSIZED LEATHER JACKET,https://us.sandro-paris.com/en/p/oversized-leather-jacket/SFPBL00816_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf238e62b/images/hi-res/Sandro_SFPBL00816-20_V_1.jpg?sw=650&sh=650
STRIPED CROPPED COATIGAN,https://us.sandro-paris.com/en/p/striped-cropped-coatigan/SFPCA00925_B264.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwafc67fa8/images/hi-res/Sandro_SFPCA00925-B264_V_1.jpg?sw=650&sh=650
KNIT CARDIGAN WITH RUFFLED COLLAR,https://us.sandro-paris.com/en/p/knit-cardigan-with-ruffled-collar/SFPCA00699_23.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw056039f0/images/hi-res/Sandro_SFPCA00699-23_V_1.jpg?sw=650&sh=650
TWO-TONE DOUBLE-WAISTED JEANS,https://us.sandro-paris.com/en/p/two-tone-double-waisted-jeans/SFPJE00432_24.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7d07c864/images/hi-res/Sandro_SFPJE00432-24_V_1.jpg?sw=650&sh=650
SHIRT CARDIGAN,https://us.sandro-paris.com/en/p/shirt-cardigan-/SFPCA00951_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf60bbd0f/images/hi-res/Sandro_SFPCA00951-20_V_1.jpg?sw=650&sh=650
SHORT PLEATED SKIRT,https://us.sandro-paris.com/en/p/short-pleated-skirt/SFPJU01027_27.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw92abd252/images/hi-res/Sandro_SFPJU01027-27_V_1.jpg?sw=650&sh=650
SHORT TWEED TRAPEZE DRESS,https://us.sandro-paris.com/en/p/short-tweed-trapeze-dress/SFPRO03474_47.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb379fcb3/images/hi-res/Sandro_SFPRO03474-47_V_1.jpg?sw=650&sh=650
LONG SATIN-EFFECT SKIRT,https://us.sandro-paris.com/en/p/long-satin-effect-skirt/SFPJU01119_40.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe3a11db8/images/hi-res/Sandro_SFPJU01119-40_V_1.jpg?sw=650&sh=650
LEATHER JACKET,https://us.sandro-paris.com/en/p/leather-jacket/SFPBL00935_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw907d59a1/images/hi-res/Sandro_SFPBL00935-20_V_1.jpg?sw=650&sh=650
STRIPED KNIT MIDI DRESS,https://us.sandro-paris.com/en/p/striped-knit-midi-dress/SFPRO03426_B264.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc2c8dbba/images/hi-res/Sandro_SFPRO03426-B264_V_1.jpg?sw=650&sh=650
OVERSIZED CROPPED COATIGAN,https://us.sandro-paris.com/en/p/oversized-cropped-coatigan/SFPCA00620_1120.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6a2b704b/images/hi-res/Sandro_SFPCA00620-1120_V_1.jpg?sw=650&sh=650
STRIPED SUIT JACKET,https://us.sandro-paris.com/en/p/striped-suit-jacket/SFPVE00989_D234.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw39332ff6/images/hi-res/Sandro_SFPVE00989-D234_V_1.jpg?sw=650&sh=650
STRIPED SHORTS,https://us.sandro-paris.com/en/p/striped-shorts/SFPSH00379_D234.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw778dabdc/images/hi-res/Sandro_SFPSH00379-D234_V_1.jpg?sw=650&sh=650
SWEATER WITH CONTRASTING V-NECK,https://us.sandro-paris.com/en/p/sweater-with-contrasting-v-neck/SFPPU01552_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw5277e99a/images/hi-res/Sandro_SFPPU01552-20_V_1.jpg?sw=650&sh=650
CROPPED SHIRT WITH TWIST,https://us.sandro-paris.com/en/p/cropped-shirt-with-twist/SFPCM01127_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9f5d1ac1/images/hi-res/Sandro_SFPCM01127-10_V_1.jpg?sw=650&sh=650
STRIPED KNIT MIDI SKIRT,https://us.sandro-paris.com/en/p/striped-knit-midi-skirt/SFPJU01080_B264.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8a7c16e6/images/hi-res/Sandro_SFPJU01080-B264_V_1.jpg?sw=650&sh=650
SHORT TWEED COAT DRESS,https://us.sandro-paris.com/en/p/short-tweed-coat-dress/SFPRO01234_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw11e49be7/images/hi-res/Sandro_SFPRO01234-20_V_1.jpg?sw=650&sh=650
CROPPED SHIRT,https://us.sandro-paris.com/en/p/cropped-shirt/SFPCM01089_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw728e15d8/images/hi-res/Sandro_SFPCM01089-10_V_1.jpg?sw=650&sh=650
CROPPED COATIGAN,https://us.sandro-paris.com/en/p/cropped-coatigan/SFPCA00965_47.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw359c5087/images/hi-res/Sandro_SFPCA00965-47_V_1.jpg?sw=650&sh=650
SHORT STRIPED SKIRT,https://us.sandro-paris.com/en/p/short-striped-skirt/SFPJU01020_24.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3f64ed6a/images/hi-res/Sandro_SFPJU01020-24_V_1.jpg?sw=650&sh=650
FLOWER PRINT TROUSERS,https://us.sandro-paris.com/en/p/flower-print-trousers/SFPPA01402_D187.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9bc2565b/images/hi-res/Sandro_SFPPA01402-D187_V_1.jpg?sw=650&sh=650
STRIPY KNIT AND DENIM COATIGAN,https://us.sandro-paris.com/en/p/stripy-knit-and-denim-coatigan/SFPCA00959_A265.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw0c189677/images/hi-res/Sandro_SFPCA00959-A265_V_1.jpg?sw=650&sh=650
OVERSIZED SHIRT WITH RHINESTONES,https://us.sandro-paris.com/en/p/oversized-shirt-with-rhinestones/SFPCM00938_40.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3cb6a4ce/images/hi-res/Sandro_SFPCM00938-40_V_1.jpg?sw=650&sh=650
CROPPED KNIT SWEATER,https://us.sandro-paris.com/en/p/cropped-knit-sweater/SFPPU01755_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9ec52030/images/hi-res/Sandro_SFPPU01755-10_V_1.jpg?sw=650&sh=650
SHORT DRAPED DRESS,https://us.sandro-paris.com/en/p/short-draped-dress/SFPRO02870_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa920680a/images/hi-res/Sandro_SFPRO02870-20_V_1.jpg?sw=650&sh=650
WIDE-LEG PANTS,https://us.sandro-paris.com/en/p/wide-leg-pants/SFPPA01113_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw062bba31/images/hi-res/Sandro_SFPPA01113-20_V_1.jpg?sw=650&sh=650
MIDI DRESS WITH TWIST,https://us.sandro-paris.com/en/p/midi-dress-with-twist/SFPRO03406_8032.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb8cfef11/images/hi-res/Sandro_SFPRO03406-8032_F_1.jpg?sw=650&sh=650
OVERSIZED SATIN SHIRT,https://us.sandro-paris.com/en/p/oversized-satin-shirt/SFPCM00682_8032.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw5eff1b5c/images/hi-res/Sandro_SFPCM00682-8032_V_1.jpg?sw=650&sh=650
SHORT DRAPED DRESS,https://us.sandro-paris.com/en/p/short-draped-dress/SFPRO02870_F002.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw94ce658c/images/hi-res/Sandro_SFPRO02870-F002_V_1.jpg?sw=650&sh=650
TWO-TONE CARDIGAN WITH BUTTONS,https://us.sandro-paris.com/en/p/two-tone-cardigan-with-buttons/SFPCA00764_11.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwcecf409e/images/hi-res/Sandro_SFPCA00764-11_V_1.jpg?sw=650&sh=650
FINE KNIT SWEATER,https://us.sandro-paris.com/en/p/fine-knit-sweater/SFPPU01798_60.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw41bd9049/images/hi-res/Sandro_SFPPU01798-60_V_1.jpg?sw=650&sh=650
FINE KNIT SWEATER,https://us.sandro-paris.com/en/p/fine-knit-sweater/SFPPU01798_11.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1416aee5/images/hi-res/Sandro_SFPPU01798-11_V_1.jpg?sw=650&sh=650
SHORT PLEATED SKIRT,https://us.sandro-paris.com/en/p/short-pleated-skirt/SFPJU01218_44.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw09a6983f/images/hi-res/Sandro_SFPJU01218-44_V_1.jpg?sw=650&sh=650
SHORT BEADED SKIRT,https://us.sandro-paris.com/en/p/short-beaded-skirt/SFPJU01017_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw0b19cf53/images/hi-res/Sandro_SFPJU01017-20_V_1.jpg?sw=650&sh=650
TWEED HIGH-WAISTED SHORTS,https://us.sandro-paris.com/en/p/tweed-high-waisted-shorts/SFPSH00280_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwd0418722/images/hi-res/Sandro_SFPSH00280-20_V_1.jpg?sw=650&sh=650
CHIFFON TOP,https://us.sandro-paris.com/en/p/chiffon-top/SFPTO00542_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6268cb33/images/hi-res/Sandro_SFPTO00542-20_V_1.jpg?sw=650&sh=650
CHIFFON TOP,https://us.sandro-paris.com/en/p/chiffon-top/SFPTO00542_151.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw67dd0e02/images/hi-res/Sandro_SFPTO00542-151_V_1.jpg?sw=650&sh=650
SHORT-SLEEVED DRESS IN TWO MATERIALS,https://us.sandro-paris.com/en/p/short-sleeved-dress-in-two-materials/SFPRO02648_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw335c764a/images/hi-res/Sandro_SFPRO02648-20_V_1.jpg?sw=650&sh=650
STRIPED KNIT CARDIGAN,https://us.sandro-paris.com/en/p/striped-knit-cardigan/SFPCA00690_11.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf784cc2a/images/hi-res/Sandro_SFPCA00690-11_V_1.jpg?sw=650&sh=650
PLEATED TWEED DRESS,https://us.sandro-paris.com/en/p/pleated-tweed-dress/SFPRO03136_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwea270b21/images/hi-res/Sandro_SFPRO03136-20_V_1.jpg?sw=650&sh=650
TWEED DRESS,https://us.sandro-paris.com/en/p/tweed-dress/SFPRO03380_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1d88854a/images/hi-res/Sandro_SFPRO03380-20_V_1.jpg?sw=650&sh=650
BILLOWY CHIFFON DRESS,https://us.sandro-paris.com/en/p/billowy-chiffon-dress/SFPRO03159_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw2dd1ed5f/images/hi-res/Sandro_SFPRO03159-20_V_1.jpg?sw=650&sh=650
MIDI KNIT DRESS,https://us.sandro-paris.com/en/p/midi-knit-dress/SFPRO03177_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa78536d6/images/hi-res/Sandro_SFPRO03177-20_V_1.jpg?sw=650&sh=650
SHORT TWEED DRESS,https://us.sandro-paris.com/en/p/short-tweed-dress/SFPRO03308_11.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw5e40f317/images/hi-res/Sandro_SFPRO03308-11_V_1.jpg?sw=650&sh=650
KNITTED DRESS,https://us.sandro-paris.com/en/p/knitted-dress/SFPRO03149_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw449262f2/images/hi-res/Sandro_SFPRO03149-20_V_1.jpg?sw=650&sh=650
RUFFLE CROP TOP,https://us.sandro-paris.com/en/p/ruffle-crop-top/SFPTO00520_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb6a2761b/images/hi-res/Sandro_SFPTO00520-10_V_1.jpg?sw=650&sh=650
ORGANIC COTTON JEWELLED COLLAR T-SHIRT,https://us.sandro-paris.com/en/p/organic-cotton-jewelled-collar-t-shirt/SFPTS01102_20.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc01034c1/images/hi-res/Sandro_SFPTS01102-20_V_1.jpg?sw=650&sh=650
TAILORED JACKET,https://us.sandro-paris.com/en/p/tailored-jacket/SFPVE00814_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwba78e939/images/hi-res/Sandro_SFPVE00814-10_V_1.jpg?sw=650&sh=650
SHORT KNITTED SKIRT,https://us.sandro-paris.com/en/p/short-knitted-skirt/SFPJU00796_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw95c9ab3e/images/hi-res/Sandro_SFPJU00796-10_V_1.jpg?sw=650&sh=650
LONG SHIRT DRESS,https://us.sandro-paris.com/en/p/long-shirt-dress/SFPRO03706_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw09f06b35/images/hi-res/Sandro_SFPRO03706-10_V_1.jpg?sw=650&sh=650
DOUBLE S T-SHIRT,https://us.sandro-paris.com/en/p/double-s-t-shirt/SFPTS01292_10.html,https://us.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw33b2ad9b/images/hi-res/Sandro_SFPTS01292-10_V_1.jpg?sw=650&sh=650
